Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
hafezmusic.ir,0,0,1,4,0,0,0,0,1,0,1,1,1,1,1,1,1
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
hdfcbank.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
fazenda.gov.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1
nguyentandung.org,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
14.140.233.72,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
jalopnik.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
xvideo-jp.com,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,0
ovastor.egnyte.com,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,1
interpark.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
depositphotos.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
meljackson.net,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1
uproxx.com,0,0,1,4,0,0,1,0,0,1,0,1,0,0,1,0,0
xvideo-jp.com,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,0
arenda167023.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
delgadaygordo.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
10gbedavaa.dx.am,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
thenine9.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
grantland.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
join-groupbokep18.vizvaz.com,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
censor.net.ua,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
gulfishop.com,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,1
mashable.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
turkuazkirtasiye.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0
jerka.co.za,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1
pikabu.ru,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,0
decifra.com.br,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
nypost.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,0
emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0
caixa.gov.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,1,0
xvideo-jp.com,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,0
qz.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
mamayavgorah.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
nhms.solutions,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
kebepxinh.vn,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
malerikonservator.se,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
irmasbeneditinasdp.com.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
kurortnoye.com.ua,0,1,1,3,0,0,0,0,0,0,1,1,1,0,1,0,1
depositphotos.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
alquileres.com.py,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
bdnews24.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
therockacc.org,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
venturegroupit.com,0,0,1,2,0,0,1,0,0,1,0,0,0,0,1,0,1
recovery-support.u718573rwk.ha004.t.justns.ru,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
sethsbananacam.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
deadspin.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
meliskuris.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
utrackafrica.com,0,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1
1587224058798.activehosted.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
ftp.kingdomhotelsupplies.nl,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,1
depositphotos.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
subscene.com,0,0,1,4,0,0,0,0,1,1,1,1,1,0,1,0,0
getpocket.com,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0
olx.co.id,0,0,1,2,0,0,1,0,0,1,0,0,0,0,1,1,0
mylust.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,0
emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0
babal.net,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
megogo.net,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
duffelbagadventures.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
oneplus.net,0,0,1,4,0,0,0,0,0,0,1,0,0,0,1,0,0
seesaawiki.jp,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
otomoto.pl,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,1,0
security.paypal.com.userid.874585.compraycambia.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
indianexpress.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
haraktis.ru,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
atendimento-pg-series.joomla.com,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,1
smallseotools.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
lonestarsanitation.com,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,1
s.id,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
snapchat.accounts.crimsonmart.com,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1
olx.pl,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,0
nypost.com,0,0,1,4,0,0,1,0,1,1,1,1,0,0,1,0,0
jwadow.ru,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
seekingalpha.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
onedrive.live.com,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1
elevenia.co.id,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
elevenia.co.id,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
tunein.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,1,0
motthegioi.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
telegraf.com.ua,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
cimer-vatandasportal.tk,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
telegraf.com.ua,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
restaurantelabarquita.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1
web.de,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0
acoustic-veil-digit.glitch.me,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
allegro.pl,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
setaccess.webflow.io,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
seekingalpha.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
219betasus.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
jezebel.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
lindadiasdasmae.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
moviepilot.com,0,0,1,5,0,0,1,0,0,1,1,1,1,1,1,1,0
concurso-de-fotografia-photho-212455721241.000webhostapp.com,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1
liderfmtocos.website.radio.br,0,0,1,7,0,0,0,0,0,0,1,1,1,0,1,0,1
seekingalpha.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
babal.net,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0
tamilradio5.eu,0,0,0,3,0,0,0,0,0,0,1,1,1,1,1,1,1
ligatokens.io,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
livenmitac-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
paypal.account.com.cuteideas.gr,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1
aurapropaganda.com,0,0,1,6,0,0,0,0,1,1,1,1,0,0,1,0,1
ink361.com,0,0,1,6,0,0,0,0,0,0,0,1,0,0,1,0,0
jezebel.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
susai.ro,0,0,1,7,0,0,0,0,0,1,0,0,1,0,1,0,1
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
healtotoe.co.uk,0,1,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
cruzsantiagoverta.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,2,1,0,0,0,0,1,1,1,1,0,1,0,1
teespring.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
perezhilton.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
momoshop.com.tw,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,0
newmessage.gvnawpknwarz94ejtnbuvbwv.xyz,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
nesn.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
kaizenpak.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,1
hm.rc-verify5.com,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,0,1
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
wmaraci.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
serverfault.com,0,0,1,3,0,0,1,0,0,1,0,1,0,0,1,0,0
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1
w2-bb-acesso-online.cloud-fr1.unispace.io,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1
serverfault.com,0,0,1,3,0,0,1,0,0,1,0,1,0,0,1,0,0
icloud.com.server-findmy.com,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
hutoknepper.de,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
olx.co.id,0,0,1,7,0,0,1,0,0,1,0,0,0,0,1,1,0
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
acesso-portal.com,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1
motherless.com,0,0,1,2,1,0,0,0,0,1,1,1,0,0,1,0,0
eventdofus.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
storage.googleapis.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
storage.googleapis.com,0,1,1,3,0,0,1,0,0,1,1,1,0,0,1,0,1
digg.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
themeforest.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,1,0
auto.ru,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0
elcomercio.pe,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
lonjastec.es,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
ringring.vn,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
betasus312.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
hmrc.tax22refund.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
lifehacker.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
dehkadenovin.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
indianexpress.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
freedomlandscape.net,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
paytm.com,0,0,1,8,0,0,0,0,0,1,0,1,0,0,1,0,0
themeforest.net,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
docerom.ro,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
jalopnik.com,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0
gizmodo.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
metrological-focus.000webhostapp.com,0,0,1,6,0,0,0,1,0,1,0,1,0,0,1,0,1
genius.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
moviepilot.com,0,0,1,5,0,0,1,0,0,1,1,1,1,1,1,1,0
correios.com.br,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
serverfault.com,0,0,1,3,0,0,1,0,0,1,0,1,0,0,1,0,0
aludagoglichidze.ge,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
couchtuner.eu.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
stackoverflow.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
kukubun.com,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1
mylust.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,0
enquiry-id-918412.net,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
bank-of-america-secure00.dns05.com,0,0,1,4,0,0,0,1,0,0,0,1,0,0,1,0,1
slashdot.org,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
serverfault.com,0,0,1,3,0,0,1,0,0,1,0,1,0,0,1,0,0
klanten-registrate.info,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
qz.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
maybank2u.com.my,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
elcomercio.pe,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
jalopnik.com,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0
interpark.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
secure.runescape.com.weblogin-rs.ltd,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
atwiki.jp,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
87.138.95.150:8080,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
chillzone.nick.de,0,0,1,6,0,0,0,0,0,0,1,1,0,0,1,0,1
micromode53.xyz,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
afandoublu.gr,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
interpark.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
espn.go.com,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,0
bank-of-america-secure00.dns05.com,0,0,1,4,0,0,0,1,0,0,0,1,0,0,1,0,1
mylust.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,0
wdestaques11.modelodeaproveitar.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
withinmyskin.com,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
momoshop.com.tw,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,0
babal.net,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
jissr.org,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
abano5.ge,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
nesn.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
wdestaques14.modelodeaproveitar.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
zend-framework-community.634137.n4.nabble.com,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
stackoverflow.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
mylust.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,0
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1
truckcalling.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
fashionphotographycourse.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
censor.net.ua,0,0,1,14,0,0,0,0,0,1,0,1,0,0,1,0,0
chemstrymatch.000webhostapp.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
medium.com,0,1,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
kersgam.com,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1
surveygizmo.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
hc-happycasting.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
docusignsecure1com1login1dropbox9com64bae2a51a5b3dropbox7com.mybabydeck.com,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
xxx.getit12.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
tune.pk,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
hotgrupdewasa-wa.000webhostapp.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
alminarensemble.cl,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
meuitaucard.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
espn.go.com,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,0
idpd.pl,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
mail.tik.info.pl,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1
shifawll1.ae,0,0,0,4,0,0,0,0,0,1,1,1,0,0,1,0,1
acct-premierhomehealthcare-inv.com,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,1
itsssl.com,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
superuser.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
nectarworks.co,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1
theingredients.net,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
atwiki.jp,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
yorki-style.ru,0,0,1,6,0,0,0,1,0,1,0,0,0,0,1,0,1
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
staytechconsulting.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
himado.in,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
allegro.pl,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
ecnavi.jp,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0
webcoretic.com,0,0,1,8,0,0,0,0,0,0,0,1,0,0,1,0,1
aljazeera.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,1,0
grupoenercon.com.sv,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
mail.grup-webwhatsapp.guied17.my.id,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
thechive.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
gizmodo.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
gmailerstellen.de,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
xtrixtviptv.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
sweettravel.it,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
qualityconsult.com.br,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,1
danticlantern.co.za,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1,1
infopublishersassociation.com,0,0,1,8,0,0,0,0,0,1,0,1,1,0,1,0,1
art-sticker.fr,0,0,1,4,0,0,0,1,0,1,0,0,0,0,1,0,1
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
medium.com,0,1,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
qz.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
maybank2u.com.my,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
key-coats.co.uk,0,0,0,3,0,0,0,1,0,1,0,0,0,0,1,0,1
teseesays.com,0,0,1,5,0,0,0,0,0,1,0,1,1,0,1,0,1
babal.net,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0
500px.com,0,0,1,3,0,0,1,0,0,1,0,0,0,0,1,0,0
tobogo.net,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
art-sticker.fr,0,0,1,4,0,0,0,1,0,1,0,0,0,0,1,0,1
myozhost.com,0,0,0,2,0,0,1,0,0,1,0,0,1,1,1,1,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
thebasementcompanylondon.co.uk,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
faridabadeducationcouncil.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1
web.de,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
censor.net.ua,0,0,1,14,0,0,0,0,0,1,0,1,0,0,1,0,0
rebeccaboubli.com.br,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
eksisozluk.com,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0
storm-friendly-property.glitch.me,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
imsva91-ctp.trendmicro.com,0,0,1,4,0,0,0,1,0,1,0,1,0,0,1,0,1
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
extend-memory.eu,0,0,1,6,0,0,0,1,0,1,1,1,0,0,1,0,1
tradoauc.com,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1
depositphotos.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
omegadesigns.in,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
goldsilverboutique.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
thelogodept.com,0,0,1,6,0,0,1,0,0,1,0,1,0,0,1,0,1
meduchet.com,0,0,1,7,0,0,1,0,0,0,0,0,1,0,1,0,1
advonationusa.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1
playarprint.com,0,0,0,2,0,0,1,0,0,1,1,1,0,0,1,0,1
momoshop.com.tw,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,0
codecanyon.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0
versionprowebss.myfreesites.net,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
mashable.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1
babal.net,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0
motthegioi.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
hollywoodlife.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
bemvivergoservicos.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
turkmcse.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
yoho.com.tw,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1
metro.co.uk,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
slashdot.org,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
orgogenlabs.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
jlgraphic.fr,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
rogerhanley.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1
metro.co.uk,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
rocketnews24.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
brozaz48.com,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
vipdomainshop.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
night-kingdom.mysteria.cz,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1
momoshop.com.tw,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,0
rebrand.ly,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
plarium.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
techcrunch.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
kenh14.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
rencon.ch.net2care.com,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1
delgadaygordo.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
storage.googleapis.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
uload-300.mountainjaynik.gb.net,0,0,1,5,0,0,0,1,1,1,1,1,0,0,1,0,1
